Year,Month,Days,Date,Max_temp,Min_temp,Rainfall,Solar_exposure
2018,7,Sunday,2018/7/29,14,9.7,1.4,9.2
2018,7,Monday,2018/7/30,12,6.6,2,7.2
2018,7,Tuesday,2018/7/31,15,5.7,0,10
2018,8,Wednesday,2018/8/1,15.1,6.6,3.6,10.3
2018,8,Thursday,2018/8/2,14.9,3.4,0,11.8
2018,8,Friday,2018/8/3,17.2,7.8,0,7
2018,8,Saturday,2018/8/4,14.5,4.9,2.4,7.5
2018,8,Sunday,2018/8/5,16.5,8.2,0,11.8
2018,8,Monday,2018/8/6,13.7,7.5,0,10.1
2018,8,Tuesday,2018/8/7,14.2,5.3,0,11
2018,8,Wednesday,2018/8/8,16.4,8.7,0.8,7
2018,8,Thursday,2018/8/9,13.4,2.9,0.8,9.3
2018,8,Friday,2018/8/10,19.2,8.3,0,12.7
2018,8,Saturday,2018/8/11,13.8,7.5,3.8,7.1
2018,8,Sunday,2018/8/12,14.3,3.1,0.4,11.5
2018,8,Monday,2018/8/13,15.5,8.2,0,8.4
2018,8,Tuesday,2018/8/14,16.5,6.4,0,13.3
2018,8,Wednesday,2018/8/15,18.3,10.6,0,11.9
2018,8,Thursday,2018/8/16,14.6,4.6,0,10
2018,8,Friday,2018/8/17,15.2,5,0,12.2
2018,8,Saturday,2018/8/18,13.8,6.9,0.4,12.3
2018,8,Sunday,2018/8/19,12,5.3,4.4,9.1
2018,8,Monday,2018/8/20,11.4,3.8,1.4,6.3
2018,8,Tuesday,2018/8/21,11.8,5.1,0.8,8
2018,8,Wednesday,2018/8/22,14,5.5,0.4,9.7
2018,8,Thursday,2018/8/23,16.4,3.9,0,11.8
2018,8,Friday,2018/8/24,16.4,2.2,0,14.8
2018,8,Saturday,2018/8/25,17,2.1,0,14.9
2018,8,Sunday,2018/8/26,14.4,2,0,14
2018,8,Monday,2018/8/27,12.6,2.9,1.8,13.6
2018,8,Tuesday,2018/8/28,11.7,-0.4,0,13.2
2018,8,Wednesday,2018/8/29,13.8,-2,0,15.6
2018,8,Thursday,2018/8/30,14.2,2.4,0,4
2018,8,Friday,2018/8/31,16.1,7.1,0.6,7.8
2018,9,Saturday,2018/9/1,15.2,7.6,0.6,10.8
2018,9,Sunday,2018/9/2,12.7,3.5,3.4,11.1
2018,9,Monday,2018/9/3,13.9,2.7,0.2,12.8
2018,9,Tuesday,2018/9/4,18.7,1.7,0,16.5
2018,9,Wednesday,2018/9/5,19.2,5.3,0,16.2
2018,9,Thursday,2018/9/6,19.5,9,0,11
2018,9,Friday,2018/9/7,14.4,5.8,4.4,11.1
2018,9,Saturday,2018/9/8,17.3,3.2,0,16
2018,9,Sunday,2018/9/9,18.4,8.6,0,9.6
2018,9,Monday,2018/9/10,18,9.6,0,10.8
2018,9,Tuesday,2018/9/11,23.7,9.5,0,17.8
2018,9,Wednesday,2018/9/12,18.1,7.4,0,15
2018,9,Thursday,2018/9/13,19.7,5.5,0,18.2
2018,9,Friday,2018/9/14,22.8,6.5,0,18.2
2018,9,Saturday,2018/9/15,13.4,9.9,0.2,9.4
2018,9,Sunday,2018/9/16,13.8,3,1.8,14.6
2018,9,Monday,2018/9/17,18.1,4.2,0,18.7
2018,9,Tuesday,2018/9/18,21.4,8.4,0,14.3
2018,9,Wednesday,2018/9/19,15.4,4.9,0.6,15.5
2018,9,Thursday,2018/9/20,17.7,2.3,3.2,16.5
2018,9,Friday,2018/9/21,18.8,5.9,0,16.4
2018,9,Saturday,2018/9/22,20.2,4.8,0,19.6
2018,9,Sunday,2018/9/23,12.9,8.8,1.2,10
2018,9,Monday,2018/9/24,15.3,3.4,0,18.4
2018,9,Tuesday,2018/9/25,14.6,6.8,0,11.3
2018,9,Wednesday,2018/9/26,19,2.8,0,20.7
2018,9,Thursday,2018/9/27,24.3,6.8,0,20.2
2018,9,Friday,2018/9/28,15.2,6.4,0,11.1
2018,9,Saturday,2018/9/29,14.4,3.1,0.8,12.6
2018,9,Sunday,2018/9/30,16.6,4.2,0,14.4
2018,10,Monday,2018/10/1,23.2,3,0,21.4
2018,10,Tuesday,2018/10/2,25.9,10.3,0,13.1
2018,10,Wednesday,2018/10/3,19.1,15.2,0,10.4
2018,10,Thursday,2018/10/4,16.4,10,0,10.3
2018,10,Friday,2018/10/5,19.2,5,0,22.2
2018,10,Saturday,2018/10/6,24.2,6,0,21.9
2018,10,Sunday,2018/10/7,25.5,6.4,0,14
2018,10,Monday,2018/10/8,27.5,10.5,0,18.3
2018,10,Tuesday,2018/10/9,16.4,13.5,0.2,7.1
2018,10,Wednesday,2018/10/10,16.2,8.6,8.4,21.2
2018,10,Thursday,2018/10/11,19.5,3.2,0,23.6
2018,10,Friday,2018/10/12,22.6,5.4,0,23.7
2018,10,Saturday,2018/10/13,24.4,6.7,0,23.5
2018,10,Sunday,2018/10/14,27.2,10.2,0,22.5
2018,10,Monday,2018/10/15,27.3,16.2,0,18.6
2018,10,Tuesday,2018/10/16,23.2,18.1,0,7.1
2018,10,Wednesday,2018/10/17,22.7,14.4,7.6,17
2018,10,Thursday,2018/10/18,21.3,13.6,2.2,11.6
2018,10,Friday,2018/10/19,27.8,10.1,0,21.5
2018,10,Saturday,2018/10/20,16.6,10,5.8,9.2
2018,10,Sunday,2018/10/21,18.8,6.4,14.2,19.1
2018,10,Monday,2018/10/22,27,7.7,0,25.3
2018,10,Tuesday,2018/10/23,20.1,9.1,0,15.5
2018,10,Wednesday,2018/10/24,16.6,4.7,0,20.2
2018,10,Thursday,2018/10/25,22.3,4.8,0,25.8
2018,10,Friday,2018/10/26,19,5.9,0,19.9
2018,10,Saturday,2018/10/27,21.2,7.1,0,15.3
2018,10,Sunday,2018/10/28,17.2,8.3,0,24.1
2018,10,Monday,2018/10/29,18.2,8.8,0,25.9
2018,10,Tuesday,2018/10/30,26.9,5.9,0,25.9
2018,10,Wednesday,2018/10/31,21,12.4,0,16.1
2018,11,Thursday,2018/11/1,34.2,10.5,0,15
2018,11,Friday,2018/11/2,32.7,14.4,0.8,16
2018,11,Saturday,2018/11/3,22,10.3,0,23
2018,11,Sunday,2018/11/4,25,6.5,0,18.3
2018,11,Monday,2018/11/5,28.4,13.6,3.4,15.2
2018,11,Tuesday,2018/11/6,21.7,15.1,7.6,7
2018,11,Wednesday,2018/11/7,17.2,7.5,41.6,16.5
2018,11,Thursday,2018/11/8,18.3,5.8,0.8,22.1
2018,11,Friday,2018/11/9,19.9,6.6,0,13.3
2018,11,Saturday,2018/11/10,20.9,7.5,1,21.5
2018,11,Sunday,2018/11/11,20.9,6.9,0,29.1
2018,11,Monday,2018/11/12,30.3,8.2,0,20.3
2018,11,Tuesday,2018/11/13,30.1,19.4,0,17.4
2018,11,Wednesday,2018/11/14,16.4,14.5,4,4.7
2018,11,Thursday,2018/11/15,18.4,10.2,0.4,23
2018,11,Friday,2018/11/16,19.8,6,0,29.3
2018,11,Saturday,2018/11/17,19.1,6.8,0,29.7
2018,11,Sunday,2018/11/18,27.1,8,0,30
2018,11,Monday,2018/11/19,31,12.2,0,27.9
2018,11,Tuesday,2018/11/20,27,20.8,0,5.8
2018,11,Wednesday,2018/11/21,22.7,9.1,22.6,25.6
2018,11,Thursday,2018/11/22,16.3,8.6,5.4,15.9
2018,11,Friday,2018/11/23,14,10.1,3.4,5
2018,11,Saturday,2018/11/24,17.3,11.1,4,10.1
2018,11,Sunday,2018/11/25,19.3,10.8,0,18.2
2018,11,Monday,2018/11/26,19.9,10.8,0,23.1
2018,11,Tuesday,2018/11/27,21.2,13.1,0,17.2
2018,11,Wednesday,2018/11/28,20.9,14.3,0,18.8
2018,11,Thursday,2018/11/29,20.1,12.9,3.6,17.6
2018,11,Friday,2018/11/30,21.8,13.5,0,27
2018,12,Saturday,2018/12/1,31.2,8.2,0,30.4
2018,12,Sunday,2018/12/2,19.8,12,7.8,19.3
2018,12,Monday,2018/12/3,23.6,11,0.2,17.9
2018,12,Tuesday,2018/12/4,20.4,11.8,0,24.1
2018,12,Wednesday,2018/12/5,25.1,11.7,0,31.1
2018,12,Thursday,2018/12/6,35.1,12.5,0,31.2
2018,12,Friday,2018/12/7,38.4,24.3,0,25.6
2018,12,Saturday,2018/12/8,30.4,21.5,0.2,13.1
2018,12,Sunday,2018/12/9,20.7,14.9,1.2,6
2018,12,Monday,2018/12/10,21.7,14.4,0.4,28.5
2018,12,Tuesday,2018/12/11,25.5,11.3,0,31.9
2018,12,Wednesday,2018/12/12,33.8,13,0,29.7
2018,12,Thursday,2018/12/13,19.7,15.6,21.4,7.6
2018,12,Friday,2018/12/14,23.7,14.2,18.2,15.3
2018,12,Saturday,2018/12/15,23.9,14.7,21.2,16.4
2018,12,Sunday,2018/12/16,23,15.5,2.2,18.1
2018,12,Monday,2018/12/17,23,13.5,0.6,19.3
2018,12,Tuesday,2018/12/18,22.6,15,0,19.6
2018,12,Wednesday,2018/12/19,26.1,16.1,0,12.9
2018,12,Thursday,2018/12/20,20.9,14.7,0,8.3
2018,12,Friday,2018/12/21,22.1,12.6,2.2,12.2
2018,12,Saturday,2018/12/22,19,11.8,36.4,27.2
2018,12,Sunday,2018/12/23,26.9,9.7,0,32.3
2018,12,Monday,2018/12/24,33.3,11.5,0,32.3
2018,12,Tuesday,2018/12/25,26.1,12.4,0,32.2
2018,12,Wednesday,2018/12/26,28.1,11.5,0,32.3
2018,12,Thursday,2018/12/27,39.8,14.3,0,30.1
2018,12,Friday,2018/12/28,35.8,20.7,0,18.8
2018,12,Saturday,2018/12/29,22.4,19.2,1.2,5
2018,12,Sunday,2018/12/30,20.6,16.7,0.8,4.1
2018,12,Monday,2018/12/31,25.4,15.8,2.8,31.2
