"car_travel_time","bike_travel_time","walk_travel_time","transit_travel_time","transit_headway","choice","av1","av2","av3","av4","numstops","triptime","waitime","cumdist","totalbikes","totalvehs","male","female","nocarlicence","greenlicence","fulllicence","trippurp1","trippurp2","trippurp3","trippurp4","trippurp5","trippurp6","trippurp7","trippurp8"
"32","71","242","72","31",4,1,1,1,1,"2","30","0","18.98","0","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"11.5","20","71","31","40",4,1,1,1,1,"5","5","0","5.84","1","2",1,0,0,0,1,0,0,0,0,0,0,1,0
"12","18","69","34","20",4,1,1,1,1,"5","5","0","5.82","1","2",1,0,0,0,1,0,0,0,0,0,0,1,0
"10","8","30","27","60",4,1,1,1,1,"5","5","0","2.47","1","2",1,0,0,0,1,0,1,0,0,0,0,0,0
"17","30","107","31","40",4,1,1,1,1,"2","15","0","8.17","1","2",0,1,0,0,1,0,1,0,0,0,0,0,0
"17","30","105","27","40",4,1,1,1,1,"2","15","0","8.17","1","2",0,1,0,0,1,0,1,0,0,0,0,0,0
"28.5","83","271","85","20",4,1,1,1,1,"3","60","0","20.66","4","3",1,0,0,0,1,0,0,0,0,0,0,0,1
"35.5","61","190","84","15",4,1,1,1,1,"3","30","0","14.26","4","3",1,0,0,0,1,0,0,0,0,0,0,0,1
"21","28","97","56","37",4,1,1,1,1,"3","30","0","7.84","4","3",1,0,0,0,1,0,0,0,0,1,0,0,0
"15","28","97","40","20",4,1,1,1,1,"2","30","0","7.84","4","3",1,0,1,0,0,0,0,1,0,0,0,0,0
"17","28","97","38","30",4,1,1,1,1,"2","30","0","7.84","4","3",1,0,1,0,0,0,0,1,0,0,0,0,0
"15","28","97","40","20",4,1,1,1,1,"2","30","0","7.84","4","3",1,0,1,0,0,0,0,1,0,0,0,0,0
"17","28","97","38","30",4,1,1,1,1,"2","30","0","7.84","4","3",1,0,1,0,0,0,0,1,0,0,0,0,0
"45","136","468","108","18",4,1,1,1,1,"7","20","0","37.02","0","1",0,1,0,0,1,0,0,0,0,0,0,0,0
"45","141","469","103","15",3,1,1,1,1,"7","145","29","40.874","0","1",0,1,0,0,1,0,0,0,0,0,0,0,0
"5.5","8","28","15","39",4,1,1,1,1,"2","5","0","2.05","0","2",1,0,0,0,1,0,1,0,0,0,0,0,0
"5.5","7","27","13","22",4,1,1,1,1,"2","10","0","2.05","0","2",1,0,0,0,1,0,1,0,0,0,0,0,0
"33","71","260","92","17",4,1,1,1,1,"2","30","0","21.45","0","2",0,1,0,0,1,0,0,0,0,0,0,0,1
"27","66","258","102","29",4,1,1,1,1,"2","25","0","21.45","0","2",0,1,0,0,1,0,0,0,0,0,0,0,1
"5","9","28","16","15",4,1,1,1,1,"2","5","0","2.31","2","1",1,0,0,0,1,0,1,0,0,0,0,0,0
"5","8","28","17","15",4,1,1,1,1,"2","5","0","2.31","2","1",1,0,0,0,1,0,1,0,0,0,0,0,0
"3","6","19","12","15",1,1,1,1,1,"2","15","0","1.5","2","1",0,1,1,0,0,0,0,1,0,0,0,0,0
"3","6","20","15","20",1,1,1,1,1,"2","20","0","1.5","2","1",0,1,1,0,0,0,0,1,0,0,0,0,0
"3","3","10","10","0",1,1,1,1,1,"8","15","0","1.09","1","1",0,1,0,0,0,0,0,0,0,0,1,0,0
"4","4","9","9","0",1,1,1,1,1,"8","15","0","1.09","1","1",0,1,0,0,0,0,0,0,0,0,1,0,0
"30","47","147","53","15",3,1,1,1,1,"8","50","0","11.58","1","1",0,1,0,0,0,0,0,0,0,0,0,0,1
"34","49","147","53","15",3,1,1,1,1,"8","48","1","11.94","1","1",0,1,0,0,0,0,0,0,0,0,0,0,1
"2","2","8","8","0",4,1,1,1,1,"8","3","0","0.55","0","1",0,1,0,0,1,0,0,0,0,0,0,1,0
"2","2","9","9","0",4,1,1,1,1,"8","3","0","0.55","0","1",0,1,0,0,1,0,0,0,0,0,0,1,0
"8","12","45","16","15",4,1,1,1,1,"8","25","0","5.34","0","1",0,1,0,0,1,0,0,0,0,0,0,0,1
"10","13","44","15","15",4,1,1,1,1,"8","20","0","5.34","0","1",0,1,0,0,1,0,0,0,0,0,0,0,1
"4","6","20","13","15",4,1,1,1,1,"5","5","0","1.09","4","2",0,1,0,0,1,0,0,0,0,1,0,0,0
"12","19","63","17","20",4,1,1,1,1,"5","10","0","4.71","4","2",0,1,0,0,1,0,0,0,0,1,0,0,0
"15","32","92","38","20",4,1,1,1,1,"5","20","0","7.14","4","2",0,1,0,0,1,0,1,0,0,0,0,0,0
"6","9","31","27","12",4,1,1,1,1,"5","10","0","2.7","4","2",0,1,0,0,1,0,0,0,0,0,0,1,0
"4","6","20","16","15",4,1,1,1,1,"5","5","0","1.09","4","2",0,1,0,0,1,0,0,0,0,1,0,0,0
"23","40","139","56","15",3,1,1,1,1,"9","55","5","12.382","4","2",1,0,1,0,0,0,0,1,0,0,0,0,0
"24","37","136","52","15",3,1,1,1,1,"9","65","20","12.402","4","2",1,0,1,0,0,0,0,1,0,0,0,0,0
"4","6","20","13","12",4,1,1,1,1,"2","5","0","1.09","4","2",0,1,1,0,0,0,0,1,0,0,0,0,0
"4","6","20","14","20",4,1,1,1,1,"2","5","0","1.09","4","2",0,1,1,0,0,0,0,1,0,0,0,0,0
"40","99","347","417","39",4,1,1,1,1,"5","40","0","27.21","3","2",1,0,0,0,1,0,0,0,0,0,0,1,0
"21","24","75","27","6",4,1,1,1,1,"5","60","0","5.64","3","2",1,0,0,0,1,0,0,0,0,0,0,1,0
"17","21","46","38","9",1,1,1,1,1,"5","30","0","3.23","3","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"19","23","48","41","6",1,1,1,1,1,"5","30","0","3.23","3","2",1,0,0,0,1,0,0,0,0,0,1,0,0
"35.5","77","268","77","2",4,1,1,1,1,"5","40","0","22","3","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"7","10","31","26","1",4,1,1,1,1,"4","10","0","2.97","2","3",0,1,0,0,1,0,0,0,0,1,0,0,0
"24","61","198","198","0",4,1,1,1,1,"4","15","0","12.08","2","3",0,1,0,0,1,0,0,0,0,1,0,0,0
"23","60","199","199","0",4,1,1,1,1,"4","20","0","12.08","2","3",0,1,0,0,1,0,0,0,0,0,0,0,1
"7","8","30","28","44",4,1,1,1,1,"4","10","0","2.97","2","3",0,1,0,0,1,0,0,0,0,1,0,0,0
"34.5","94","289","144","5",4,1,1,1,1,"2","30","0","23.86","2","3",1,0,0,0,1,0,0,0,0,0,0,0,1
"39","95","286","139","17",4,1,1,1,1,"2","30","0","23.86","2","3",1,0,0,0,1,0,0,0,0,0,0,0,1
"7","10","31","26","21",4,1,1,1,1,"2","10","0","2.97","2","3",0,1,1,0,0,0,0,1,0,0,0,0,0
"7","8","30","29","0",4,1,1,1,1,"2","10","0","2.97","2","3",0,1,1,0,0,0,0,1,0,0,0,0,0
"7","10","31","26","21",4,1,1,1,1,"2","10","0","2.97","2","3",0,1,1,0,0,0,0,1,0,0,0,0,0
"7","8","30","28","44",4,1,1,1,1,"2","10","0","2.97","2","3",0,1,1,0,0,0,0,1,0,0,0,0,0
"8","14","51","42","40",4,1,1,1,1,"2","10","0","4.57","1","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"12","16","52","47","21",4,1,1,1,1,"2","10","0","4.57","1","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"50","76","268","90","16",4,1,1,1,1,"4","60","0","21.72","1","2",0,1,0,0,1,0,0,0,0,0,0,0,1
"36.5","72","260","83","16",4,1,1,1,1,"4","55","0","21.72","1","2",0,1,0,0,1,0,0,0,0,0,0,0,1
"23","32","114","44","4",4,1,1,1,1,"2","20","0","9.81","0","1",1,0,0,0,1,0,0,0,0,0,0,0,1
"22","29","109","40","21",4,1,1,1,1,"2","20","0","9.81","0","1",1,0,0,0,1,0,0,0,0,0,0,0,1
"10.5","17","62","27","28",3,1,1,1,1,"11","20","5","4.7","0","1",0,1,0,0,1,0,0,0,0,0,0,0,1
"10","17","63","28","36",3,1,1,1,1,"11","100","31","26.715","0","1",0,1,0,0,1,0,0,0,0,0,0,0,1
"24","35","131","43","20",3,1,1,1,1,"4","45","12","10.54","0","1",1,0,1,0,0,0,0,0,0,0,0,0,0
"45","89","294","86","39",4,1,1,1,1,"2","60","0","23.19","0","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"52.5","85","289","107","20",4,1,1,1,1,"2","50","0","23.19","0","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"45","98","336","93","8",4,1,1,1,1,"2","30","0","26.9","0","2",0,1,0,0,1,0,0,0,0,0,0,0,1
"40","97","330","101","1",4,1,1,1,1,"2","30","0","26.9","0","2",0,1,0,0,1,0,0,0,0,0,0,0,1
"3","3","11","11","0",1,1,1,1,1,"2","5","0","0.13","0","2",0,1,1,0,0,0,0,1,0,0,0,0,0
"3","3","10","10","0",1,1,1,1,1,"2","5","0","0.13","0","2",0,1,1,0,0,0,0,1,0,0,0,0,0
"50","120","414","120","14",3,1,1,1,1,"16","105","16","35.501","1","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"58","125","409","129","40",3,1,1,1,1,"16","90","12","42.291","1","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"11","18","64","30","20",4,1,1,1,1,"16","30","8","5.23","1","2",1,0,0,0,1,0,0,0,0,1,0,0,0
"12","16","63","30","42",4,1,1,1,1,"16","15","0","5.17","1","2",1,0,0,0,1,0,0,0,0,1,0,0,0
"11","18","64","27","20",4,1,1,1,1,"4","15","0","5.17","1","2",0,1,0,0,1,0,0,0,0,1,0,0,0
"11","16","63","46","46",4,1,1,1,1,"4","15","0","5.17","1","2",0,1,0,0,1,0,0,0,0,1,0,0,0
"33","95","320","137","23",4,1,1,1,1,"4","30","0","24.07","1","2",0,1,0,0,1,0,0,0,0,0,0,0,1
"36","90","310","130","40",4,1,1,1,1,"4","30","0","24.07","1","2",0,1,0,0,1,0,0,0,0,0,0,0,1
"11","18","64","27","20",4,1,1,1,1,"2","15","0","5.17","1","2",0,1,1,0,0,0,0,1,0,0,0,0,0
"12","16","63","30","40",4,1,1,1,1,"2","15","0","5.17","1","2",0,1,1,0,0,0,0,1,0,0,0,0,0
"70","289","1164","169","93",4,1,1,1,1,"2","75","0","91.94","0","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"78","324","1193","132","42",4,1,1,1,1,"2","75","0","91.94","0","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"21","29","105","39","41",4,1,1,1,1,"2","30","0","8.88","0","2",0,1,0,0,1,0,0,0,0,0,0,0,1
"18","26","102","38","40",4,1,1,1,1,"2","25","0","8.88","0","2",0,1,0,0,1,0,0,0,0,0,0,0,1
"9","14","45","19","38",3,1,1,1,1,"6","35","5","3.75","3","1",0,1,0,0,0,0,0,0,0,0,0,0,0
"8","14","46","25","44",3,1,1,1,1,"6","51","26","3.65","3","1",0,1,0,0,0,0,0,0,0,0,0,0,0
"36","60","70","82","20",3,1,1,1,1,"6","60","5","18.72","1","0",1,0,0,0,1,0,0,0,1,0,0,0,0
"23","57","192","70","12",3,1,1,1,1,"6","60","5","18.72","1","0",1,0,0,0,1,0,0,0,1,0,0,0,0
"30","119","450","124","26.7",4,1,1,1,1,"6","20","0","10.89","1","2",0,1,0,0,1,0,0,0,0,0,0,0,1
"8","24","68","22","26.7",4,1,1,1,1,"6","15","0","5.24","1","2",0,1,0,0,1,0,0,0,0,0,0,0,1
"8","18","64","25","26.7",4,1,1,1,1,"6","10","0","5.24","1","2",0,1,0,0,1,0,0,0,0,0,0,0,1
"30","114","445","116","32",4,1,1,1,1,"6","20","0","10.89","1","2",0,1,0,0,1,0,0,0,0,0,0,0,1
"30","114","445","116","32",4,1,1,1,1,"4","30","0","12.59","1","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"30","114","445","116","32",4,1,1,1,1,"4","20","0","12.59","1","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"16","54","195","68","32.6",4,1,1,1,1,"5","25","0","20.2","2","2",1,0,0,0,1,0,0,0,0,0,0,1,0
"16","53","194","66","32",4,1,1,1,1,"5","25","0","20.2","2","2",1,0,0,0,1,0,0,0,0,0,0,1,0
"19","82","337","78","13",4,1,1,1,1,"6","15","0","13.24","2","2",0,1,0,0,1,0,0,0,0,0,0,0,0
"20","80","336","62","32",4,1,1,1,1,"6","15","0","13.24","2","2",0,1,0,0,1,0,0,0,0,0,0,0,0
"15","54","195","68","32.6",3,1,1,1,1,"6","25","0","20.2","2","2",0,1,1,0,0,0,0,0,0,0,0,1,0
"16","53","194","66","32",3,1,1,1,1,"6","25","0","20.2","2","2",0,1,1,0,0,0,0,0,0,0,0,1,0
"18","82","337","78","13",3,1,1,1,1,"6","15","0","13.24","2","2",0,1,1,0,0,1,0,0,0,0,0,0,0
"20","80","336","62","32",3,1,1,1,1,"6","15","0","13.24","2","2",0,1,1,0,0,1,0,0,0,0,0,0,0
"35","146","618","86","32",4,1,1,1,1,"2","30","0","14.89","2","0",0,1,0,0,1,0,0,0,1,0,0,0,0
"35","146","618","84","32",4,1,1,1,1,"2","30","0","14.89","2","0",0,1,0,0,1,0,0,0,1,0,0,0,0
"14","55","202","85","30.59",4,1,1,1,1,"2","30","0","17.73","3","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"12","53","200","67","31.54",4,1,1,1,1,"2","30","0","17.73","3","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"40","184","721","83","25.67",3,1,1,1,1,"8","65","9","23.506","4","1",1,0,0,0,1,0,0,0,0,0,0,0,1
"50","174","710","81","31.54",3,1,1,1,1,"8","73","14","23.596","4","1",1,0,0,0,1,0,0,0,0,0,0,0,1
"24","96","376","151","25.13",1,1,1,1,1,"2","15","0","3.3","4","1",1,0,1,0,0,0,0,1,0,0,0,0,0
"22","91","373","161","32.88",1,1,1,1,1,"2","25","0","3.3","4","1",1,0,1,0,0,0,0,1,0,0,0,0,0
"36","74","267","97","43",4,1,1,1,1,"2","40","0","21.08","6","5",1,0,0,0,1,0,0,0,0,0,0,0,1
"29","70","259","93","40",4,1,1,1,1,"2","40","0","21.08","6","5",1,0,0,0,1,0,0,0,0,0,0,0,1
"34","80","280","66","37",4,1,1,1,1,"4","5","0","4.32","6","5",0,1,0,0,1,0,0,0,0,1,0,0,0
"36","70","280","60","20",4,1,1,1,1,"4","10","0","3.26","6","5",0,1,0,0,1,0,0,0,0,1,0,0,0
"36","80","280","72","20",4,1,1,1,1,"4","30","0","23.04","6","5",0,1,0,0,1,0,1,0,0,0,0,0,0
"34","79","291","72","5",4,1,1,1,1,"4","27","0","24.04","6","5",0,1,0,0,1,0,0,0,0,1,0,0,0
"30","279","89","86","18",4,1,1,1,1,"2","20","0","21.7","6","5",1,0,0,1,0,0,0,0,0,0,0,0,1
"33","270","82","77","60",4,1,1,1,1,"2","20","0","21.7","6","5",1,0,0,1,0,0,0,0,0,0,0,0,1
"35","88","312","71","78",4,1,1,1,1,"6","80","0","24.33","0","1",0,1,0,0,1,0,0,0,0,0,0,0,1
"35","82","303","83","44",4,1,1,1,1,"6","50","10","24.33","0","1",0,1,0,0,1,0,0,0,0,0,0,0,1
"9","13","41","31","14",4,1,1,1,1,"6","10","0","2.95","0","3",1,0,0,0,1,0,1,0,0,0,0,0,0
"8","11","40","30","3",4,1,1,1,1,"6","10","0","2.95","0","3",1,0,0,0,1,0,1,0,0,0,0,0,0
"5","7","24","11","40",4,1,1,1,1,"6","5","0","1.49","0","3",1,0,0,0,1,0,1,0,0,0,0,0,0
"30","58","201","56","15",4,1,1,1,1,"6","20","0","15.68","0","3",1,0,0,0,1,0,1,0,0,0,0,0,0
"5","7","26","20","4",4,1,1,1,1,"6","5","0","1.27","0","3",1,0,0,0,1,0,0,0,0,0,0,0,0
"31","54","210","58","5",4,1,1,1,1,"6","15","0","16.43","0","3",1,0,0,0,1,0,1,0,0,0,0,0,0
"11","27","93","46","39",4,1,1,1,1,"2","15","0","7.43","0","3",0,1,0,0,1,0,0,0,0,1,0,0,0
"11","23","90","54","13",4,1,1,1,1,"2","15","0","7.43","0","3",0,1,0,0,1,0,0,0,0,1,0,0,0
"4","5","16","11","50",4,1,1,1,1,"4","5","0","1.89","0","3",0,1,0,0,1,0,0,0,0,1,0,0,0
"4","4","16","8","60",4,1,1,1,1,"4","5","0","1.89","0","3",0,1,0,0,1,0,0,0,0,1,0,0,0
"17","49","187","60","41",4,1,1,1,1,"4","35","0","14.01","0","3",0,1,0,0,1,0,0,0,0,0,0,0,1
"16","46","182","61","30",4,1,1,1,1,"4","16","0","14.01","0","3",0,1,0,0,1,0,0,0,0,0,0,0,1
"4","4","16","8","60",4,1,1,1,1,"6","5","0","1.89","0","3",1,0,0,1,0,0,0,0,1,0,0,0,0
"16","45","155","68","13",4,1,1,1,1,"6","30","0","11.51","0","3",1,0,0,1,0,0,0,0,0,0,0,0,1
"15","41","149","49","40",4,1,1,1,1,"6","18","0","11.51","0","3",1,0,0,1,0,0,0,0,0,0,0,0,1
"28","74","244","76","17",4,1,1,1,1,"6","30","0","18.92","0","3",1,0,0,1,0,0,0,1,0,0,0,0,0
"29","47","161","72","45",4,1,1,1,1,"6","45","0","12.66","0","3",1,0,0,1,0,0,0,1,0,0,0,0,0
"11","23","90","54","13",4,1,1,1,1,"6","15","0","7.43","0","3",1,0,0,1,0,0,0,0,0,1,0,0,0
"12","43","161","59","43",4,1,1,1,1,"4","20","0","11.87","1","4",0,1,0,0,1,0,1,0,0,0,0,0,0
"12","42","158","80","44",4,1,1,1,1,"4","20","0","11.87","1","4",0,1,0,0,1,0,1,0,0,0,0,0,0
"7","10","32","15","60",4,1,1,1,1,"4","10","0","2.9","1","4",0,1,0,0,1,0,1,0,0,0,0,0,0
"6","8","30","11","60",4,1,1,1,1,"4","15","0","2.9","1","4",0,1,0,0,1,0,1,0,0,0,0,0,0
"12","43","161","59","43",4,1,1,1,1,"2","20","0","11.87","1","4",1,0,0,0,1,0,1,0,0,0,0,0,0
"12","42","158","80","1",4,1,1,1,1,"2","20","0","11.87","1","4",1,0,0,0,1,0,1,0,0,0,0,0,0
"6","10","30","29","40",4,1,1,1,1,"2","20","0","2.59","1","4",1,0,0,0,1,0,0,0,0,0,0,1,0
"6","10","30","33","29",4,1,1,1,1,"2","20","0","2.59","1","4",1,0,0,0,1,0,0,0,0,0,0,1,0
"11","17","62","45","70",4,1,1,1,1,"2","20","0","5.61","2","4",0,1,1,0,0,0,0,1,0,0,0,0,0
"11","17","61","52","5",4,1,1,1,1,"2","15","0","5.3","2","4",0,1,1,0,0,0,0,1,0,0,0,0,0
"11","17","62","45","67",4,1,1,1,1,"2","20","0","5.61","2","4",0,1,1,0,0,0,0,1,0,0,0,0,0
"11","17","61","43","67",4,1,1,1,1,"2","15","0","5.3","2","4",0,1,1,0,0,0,0,1,0,0,0,0,0
"10","13","44","25","54",4,1,1,1,1,"4","10","0","2.86","3","2",0,1,0,0,1,0,0,0,0,1,0,0,0
"8","12","42","19","24",4,1,1,1,1,"4","10","0","2.86","3","2",0,1,0,0,1,0,0,0,0,1,0,0,0
"10","13","44","29","8",4,1,1,1,1,"4","10","0","2.86","3","2",0,1,0,0,1,0,0,0,0,1,0,0,0
"8","12","42","31","27",4,1,1,1,1,"4","10","0","2.86","3","2",0,1,0,0,1,0,0,0,0,1,0,0,0
"34","90","365","98","20",4,1,1,1,1,"4","30","0","21.52","3","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"12","23","80","25","21",4,1,1,1,1,"4","11","0","4.56","3","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"16","85","231","101","17",4,1,1,1,1,"4","25","0","16.98","3","2",1,0,0,0,1,0,0,0,1,0,0,0,0
"9","13","44","21","30",4,1,1,1,1,"2","10","0","2.86","3","2",1,0,1,0,0,0,0,1,0,0,0,0,0
"8","12","42","19","38",4,1,1,1,1,"2","10","0","2.86","3","2",1,0,1,0,0,0,0,1,0,0,0,0,0
"9","13","44","21","30",4,1,1,1,1,"2","10","0","2.86","3","2",0,1,1,0,0,0,0,1,0,0,0,0,0
"8","12","42","19","38",4,1,1,1,1,"2","10","0","2.86","3","2",0,1,1,0,0,0,0,1,0,0,0,0,0
"14","45","157","32","80",4,1,1,1,1,"2","15","0","12.01","3","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"12","41","155","41","60",4,1,1,1,1,"2","10","0","12.01","3","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"5","9","28","15","60",4,1,1,1,1,"2","10","0","1.82","0","2",0,1,0,0,1,0,1,0,0,0,0,0,0
"6","9","28","17","60",4,1,1,1,1,"2","10","0","1.82","0","2",0,1,0,0,1,0,1,0,0,0,0,0,0
"40","117","396","100","30",4,1,1,1,1,"2","60","0","30.31","0","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"35","117","391","86","30",4,1,1,1,1,"2","58","0","30.31","0","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"31","84","303","102","28",4,1,1,1,1,"2","40","0","22.3","0","3",1,0,0,0,1,0,0,0,0,0,0,0,1
"21","108","306","126","25",4,1,1,1,1,"2","30","0","22.3","0","3",1,0,0,0,1,0,0,0,0,0,0,0,1
"4","5","16","11","40",1,1,1,1,1,"4","15","0","1.11","1","2",1,0,0,0,1,0,0,0,0,0,1,0,0
"4","4","16","8","40",1,1,1,1,1,"4","15","0","1.11","1","2",1,0,0,0,1,0,0,0,0,0,1,0,0
"14","45","134","53","60",4,1,1,1,1,"4","29","0","10.91","1","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"16","44","132","65","20",4,1,1,1,1,"4","30","0","10.91","1","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"4","5","16","11","40",1,1,1,1,1,"4","15","0","1.11","1","2",1,0,1,0,0,0,0,0,0,0,1,0,0
"4","4","16","8","40",1,1,1,1,1,"4","15","0","1.11","1","2",1,0,1,0,0,0,0,0,0,0,1,0,0
"14","45","134","53","60",4,1,1,1,1,"4","29","0","10.91","1","2",1,0,1,0,0,0,0,0,0,0,0,0,1
"16","44","132","65","20",4,1,1,1,1,"4","30","0","10.91","1","2",1,0,1,0,0,0,0,0,0,0,0,0,1
"6","9","30","18","21",4,1,1,1,1,"2","30","0","2.73","0","2",0,1,0,0,1,0,1,0,0,0,0,0,0
"6","8","29","21","17",4,1,1,1,1,"2","5","0","2.73","0","2",0,1,0,0,1,0,1,0,0,0,0,0,0
"20","49","197","197","0",4,1,1,1,1,"2","30","0","11.3","0","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"21","55","202","202","0",4,1,1,1,1,"2","30","0","11.3","0","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"20","49","197","197","0",4,1,1,1,1,"2","30","0","11.3","0","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"21","55","202","202","0",4,1,1,1,1,"2","30","0","11.3","0","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"6","9","30","17","20",4,1,1,1,1,"2","5","0","2.76","1","1",1,0,0,0,1,0,1,0,0,0,0,0,0
"6","8","29","21","16",4,1,1,1,1,"2","10","0","2.76","1","1",1,0,0,0,1,0,1,0,0,0,0,0,0
"6","9","30","17","20",4,1,1,1,1,"2","5","0","2.76","1","1",0,1,1,0,0,0,1,0,0,0,0,0,0
"6","8","29","21","17",4,1,1,1,1,"2","10","0","2.76","1","1",0,1,1,0,0,0,1,0,0,0,0,0,0
"4","7","23","15","40",4,1,1,1,1,"6","5","0","1.91","0","1",0,1,0,0,1,0,1,0,0,0,0,0,0
"6","9","30","17","20",4,1,1,1,1,"6","6","0","2.87","0","1",0,1,0,0,1,0,1,0,0,0,0,0,0
"13","24","71","46","40",4,1,1,1,1,"6","20","0","5.31","0","1",0,1,0,0,1,0,1,0,0,0,0,0,0
"14","23","87","45","38",4,1,1,1,1,"6","15","0","6.9","0","1",0,1,0,0,1,0,0,0,0,0,0,0,1
"18","31","113","41","20",4,1,1,1,1,"2","20","0","8.83","0","1",0,1,0,0,1,0,0,0,0,0,0,0,1
"21","28","110","49","40",4,1,1,1,1,"2","25","0","8.83","0","1",0,1,0,0,1,0,0,0,0,0,0,0,1
"8","18","59","13","15",4,1,1,1,1,"2","10","0","5.04","1","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"9","17","58","16","15",4,1,1,1,1,"2","15","0","5.04","1","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"8","18","59","13","15",4,1,1,1,1,"2","10","0","5.04","1","2",0,1,0,1,0,0,0,0,0,0,0,0,1
"9","17","58","16","15",4,1,1,1,1,"2","15","0","5.04","1","2",0,1,0,1,0,0,0,0,0,0,0,0,1
"39","86","268","66","20",4,1,1,1,1,"2","60","0","20.96","2","2",0,1,0,0,1,0,0,0,0,0,0,1,0
"39","85","265","67","20",4,1,1,1,1,"2","40","0","20.96","2","2",0,1,0,0,1,0,0,0,0,0,0,1,0
"57.5","193","795","795","0",4,1,1,1,1,"2","70","0","65.72","2","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"55","205","807","807","0",4,1,1,1,1,"2","65","0","65.72","2","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"39","86","268","66","20",4,1,1,1,1,"2","60","0","20.96","2","2",1,0,1,0,0,0,0,0,0,0,0,1,0
"39","85","265","67","20",4,1,1,1,1,"2","40","0","20.96","2","2",1,0,1,0,0,0,0,0,0,0,0,1,0
"3","3","11","11","0",4,1,1,1,1,"3","21","0","0.64","2","2",1,0,0,0,1,0,0,0,0,0,0,1,0
"42.5","67","254","49","7",3,1,1,1,1,"6","50","3","23.007","2","2",0,1,0,0,1,0,0,0,0,0,0,0,1
"28.5","75","252","50","15",3,1,1,1,1,"6","57","5","21.242","2","2",0,1,0,0,1,0,0,0,0,0,0,0,1
"5.5","11","38","19","30",4,1,1,1,1,"5","10","0","3.43","0","1",1,0,0,0,1,0,0,0,0,0,0,1,0
"6.5","11","38","20","30",4,1,1,1,1,"5","10","0","3.43","0","1",1,0,0,0,1,0,0,0,0,0,0,1,0
"11","22","74","24","30",4,1,1,1,1,"5","9","0","5.73","0","1",1,0,0,0,1,0,0,0,0,1,0,0,0
"8","14","56","26","15",4,1,1,1,1,"5","7","0","4.05","0","1",1,0,0,0,1,0,0,0,0,1,0,0,0
"6.5","10","32","19","15",4,1,1,1,1,"5","10","0","2.9","0","1",1,0,0,0,1,0,0,0,0,1,0,0,0
"5.5","11","38","19","30",4,1,1,1,1,"12","10","0","3.43","0","1",0,1,0,0,1,0,0,0,0,0,0,1,0
"57.5","83","260","122","6",3,1,1,1,1,"12","59","4","26.388","0","1",0,1,0,0,1,0,0,0,0,0,0,1,0
"47.5","91","265","94","8",3,1,1,1,1,"12","63","12","24.121","0","1",0,1,0,0,1,0,0,0,0,0,0,0,1
"6.5","10","32","19","30",4,1,1,1,1,"12","10","0","2.9","0","1",0,1,0,0,1,0,0,0,0,1,0,0,0
"5.5","10","32","19","15",4,1,1,1,1,"2","10","0","2.9","0","1",1,0,1,0,0,1,0,0,0,0,0,0,0
"6.5","10","32","19","15",4,1,1,1,1,"2","10","0","2.9","0","1",1,0,1,0,0,1,0,0,0,0,0,0,0
"4","4","11","7","54",1,1,1,1,1,"2","15","0","1.15","1","2",1,0,0,0,1,0,1,0,0,0,0,0,0
"4","4","11","11","40",1,1,1,1,1,"2","15","0","1.15","1","2",1,0,0,0,1,0,1,0,0,0,0,0,0
"4","4","11","7","54",1,1,1,1,1,"4","15","0","1.15","1","2",0,1,0,0,1,0,1,0,0,0,0,0,0
"4","4","11","11","40",1,1,1,1,1,"4","15","0","1.15","1","2",0,1,0,0,1,0,1,0,0,0,0,0,0
"4","6","18","12","50",4,1,1,1,1,"4","15","0","1.13","1","2",0,1,0,0,1,0,0,0,1,0,0,0,0
